Year;Month;Day;Artist;Song;Seconds
2020;12;6;Alexandra Savior ; Girlie;202.92
2020;12;6;Halsey ; Gasoline;199.593
2020;12;6;BTS ; Black Swan;198.261
2020;12;6;Clairo ; Sofia;188.387
2020;12;6;girl in red ; We Fell in Love in October;184.154
2020;12;6;Lana Del Rey ; Cherry;180.902
2020;12;6;BTS ; Intro : Persona;171.023
2020;12;6;Paramore ; All I Wanted;144.497
2020;12;6;Fousheé ; Deep End;141.224
2020;12;6;Caleb Hyles ; Discord (The Living Tombstone Remix);137.77
2020;12;6;James Arthur ; Train Wreck;135.929
2020;12;6;Melanie Martinez ; Test Me;124.818
2020;12;6;Popkultura ; Emigracja;64.106
2020;12;6;Avril Lavigne ; Girlfriend;0
2020;12;6;Olivia Newton;John - Hopelessly Devoted to You;0
2020;12;6;Jack Stauber ; Buttercup;0
2020;12;6;Nancy Sinatra & Lee Hazlewood ; Summer Wine;0
2020;12;6;HyunA ; 잘나가서 그래 (feat. 정일훈);0
2020;12;6;Harry Styles ; Sunflower, Vol. 6;0
2020;12;6;Lil Tracy ; Beautiful Nightmare;0
2020;12;6;Tame Impala ; Feels Like We Only Go Backwards;0
2020;12;6;Mother Mother ; Oh Ana;0
2020;12;6;AJJ ; Body Terror Song;0
2020;12;6;Carson James Argenna ; Soulmate Song;0
2020;12;6;Hozier ; Cherry Wine;0
2020;12;6;BØRNS ; Electric Love;0
2020;12;6;Jack Stauber ; Oh Klahoma;0
2020;12;7;Melanie Martinez ; Test Me;511.909
2020;12;7;Nancy Sinatra & Lee Hazlewood ; Summer Wine;256.212
2020;12;7;BTS ; Inner Child;233.266
2020;12;7;The Living Tombstone ; My Ordinary Life;230.895
2020;12;7;BTS ; Louder than bombs;217.404
2020;12;7;Popkultura ; Emigracja;190.507
2020;12;7;Olivia Newton;John - Hopelessly Devoted to You;183
2020;12;7;Popkultura ; Na Czarno;157.129
2020;12;7;Clairo ; Sofia;123.293
2020;12;7;Tame Impala ; Feels Like We Only Go Backwards;106.913
2020;12;7;Gwen Stefani ; Bubble Pop Electric (feat. Johnny Vulture);64.851
2020;12;7;Wallows ; Are You Bored Yet? (feat. Clairo);53.59
2020;12;8;Lana Del Rey ; Black Beauty;629.068
2020;12;8;Lana Del Rey ; Venice Bitch;577.199
2020;12;8;Lana Del Rey ; Old Money;542.96
2020;12;8;Lana Del Rey ; Ultraviolence;502.96
2020;12;8;Lana Del Rey ; Guns and Roses;484.067
2020;12;8;Lana Del Rey ; Pretty When You Cry;468.294
2020;12;8;Lana Del Rey ; Fucked My Way Up To the Top;424.454
2020;12;8;Lana Del Rey ; Cruel World;399.014
2020;12;8;Lana Del Rey ; The Other Woman;363.92
2020;12;8;Lana Del Rey ; Brooklyn Baby;351.64
2020;12;8;Lana Del Rey ; Shades of Cool;342.094
2020;12;8;Lana Del Rey ; Is This Happiness;335.886
2020;12;8;Lana Del Rey ; Sad Girl;317.76
2020;12;8;Lana Del Rey ; Money Power Glory;270.68
2020;12;8;Lana Del Rey ; West Coast;256.76
2020;12;8;Lana Del Rey ; Florida Kilos;254.031
2020;12;8;Lana Del Rey ; Norman fucking Rockwell;248.935
2020;12;8;Lana Del Rey ; Mariners Apartment Complex;247.15
2020;12;8;Lana Del Rey ; Love song;229.326
2020;12;8;Paramore ; All I Wanted;229.324
2020;12;8;Popkultura ; Na Czarno;224.433
2020;12;8;Lana Del Rey ; Cinnamon Girl;221.551
2020;12;8;BTS ; Louder than bombs;217.404
2020;12;8;Lana Del Rey ; Doin' Time;202.193
2020;12;8;Lana Del Rey ; Fuck it I love you;195.146
2020;12;8;BTS ; Blue & Grey;177.84
2020;12;8;Flatsound ; My Heart Goes Bum Bum Bum;171.262
2020;12;8;AJJ ; Body Terror Song;0
2020;12;8;Clairo ; Sofia;0
2020;12;9;Lana Del Rey ; Music To Watch Boys To;581.252
2020;12;9;Marvin Gaye ; When Did You Stop Loving Me, When Did I Stop Loving You;384.718
2020;12;9;Sufjan Stevens ; Chicago;364.58
2020;12;9;Lana Del Rey ; Honeymoon;350.059
2020;12;9;WILLOW ; PrettyGirlz;337.36
2020;12;9;Lana Del Rey ; Religion;323.28
2020;12;9;Lana Del Rey ; The Blackest Day;313.37
2020;12;9;Lana Del Rey ; Freak;295.093
2020;12;9;Lana Del Rey ; Art Deco;295.067
2020;12;9;Lana Del Rey ; Terrence Loves You;290.636
2020;12;9;Lana Del Rey ; Salvatore;281.093
2020;12;9;Lana Del Rey ; God Knows I Tried;280.653
2020;12;9;Lana Del Rey ; High By the Beach;257.573
2020;12;9;Hayley Kiyoko ; Girls Like Girls;229.656
2020;12;9;girl in red ; bad idea!;219.519
2020;12;9;King Princess ; Pussy Is God;205.533
2020;12;9;Janelle Monáe ; Look Into My Eyes;138.933
2020;12;9;Lana Del Rey ; Burnt Norton (Interlude);81.96
2020;12;9;BTS ; Louder than bombs;67.441
2020;12;9;Mitski ; Why Didn't You Stop Me?;0
2020;12;10;Mitski ; Last Words of a Shooting Star;985.362
2020;12;10;Mitski ; First Love / Late Spring;835.92
2020;12;10;Mitski ; Carry Me Out;520.358
2020;12;10;Mitski ; Francis Forever;427.194
2020;12;10;Mitski ; Townie;410.16
2020;12;10;Mitski ; I Don't Smoke;397.066
2020;12;10;Mitski ; I Will;349.52
2020;12;10;Mitski ; Drunk Walk Home;311.014
2020;12;10;Mitski ; Texas Reznikoff;264
2020;12;10;Mitski ; Jobless Monday;253.494
2020;12;10;Shakin' Stevens ; Merry Christmas Everyone;220.333
2020;12;10;Mitski ; Class of 2013;204.113
2020;12;10;Pentatonix ; Mary, Did You Know?;203.018
2020;12;10;Melanie Martinez ; Mad Hatter;201.48
2020;12;10;Mitski ; Humpty;201.088
2020;12;10;Mitski ; Nobody;193.429
2020;12;10;Mitski ; Because Dreaming Costs Money, My Dear;185.071
2020;12;10;Mitski ; Circle;171.162
2020;12;10;Mitski ; A Pearl;156.146
2020;12;10;Pentatonix ; God Rest Ye Merry Gentlemen;149.707
2020;12;10;Mitski ; Shame;144.251
2020;12;10;Mitski ; Geyser;143.571
2020;12;10;Mitski ; Why Didn't You Stop Me?;141.978
2020;12;10;Mitski ; Me and My Husband;137.142
2020;12;10;Mitski ; Goodbye, My Danish Sweetheart;137.024
2020;12;10;Mitski ; Pink in the Night;136.668
2020;12;10;Mitski ; Remember My Name;135.314
2020;12;10;Lana Del Rey ; Dark Paradise;128.642
2020;12;10;Mitski ; A Horse Named Cold Air;123.16
2020;12;10;Mitski ; I Want You;119.88
2020;12;10;Mitski ; Strawberry Blond;114.277
2020;12;10;Mitski ; Old Friend;112.91
2020;12;10;Mitski ; Lonesome Love;110.919
2020;12;10;Mitski ; Come into the Water;92.385
2020;12;10;Czerwone Gitary ; Dzien Jeden W Roku;37.715
2020;12;10;Mitski ; Square (Solo Piano Version);0
2020;12;10;Wham! ; Last Christmas;0
2020;12;10;Arctic Monkeys ; That's Where You're Wrong;0
2020;12;10;Mitski ; Square;0
2020;12;10;Bea Miller ; feel something;0
2020;12;10;Daryl Hall & John Oates ; Jingle Bell Rock (Daryl's Version);0
2020;12;10;Mitski ; Washing Machine Heart;0
2020;12;10;Andy Williams ; It's the Most Wonderful Time of the Year;0
2020;12;10;Mariah Carey ; All I Want for Christmas Is You;0
2020;12;10;Frank Sinatra ; Jingle Bells;0
2020;12;10;The Crystals ; Santa Claus Is Coming to Town;0
2020;12;11;Shakin' Stevens ; Merry Christmas Everyone;881.332
2020;12;11;Cliff Richard ; Mistletoe & Wine;490.88
2020;12;11;Pentatonix ; God Rest Ye Merry Gentlemen;449.121
2020;12;11;Frank Sinatra ; Have Yourself a Merry Little Christmas;412.784
2020;12;11;The Crystals ; Santa Claus Is Coming to Town;408.374
2020;12;11;Pentatonix ; Mary, Did You Know?;406.036
2020;12;11;David Bowie ; Heroes;371.267
2020;12;11;Thomas Berge ; So This Is Christmas;352.826
2020;12;11;Andy Williams ; It's the Most Wonderful Time of the Year;331.84
2020;12;11;Frank Sinatra ; White Christmas;312.694
2020;12;11;Perry Como & The Fontane Sisters ; It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres and His Orchestra);311.946
2020;12;11;Frank Sinatra ; Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet);311.2
2020;12;11;Ralph Kaminski ; Wszystkiego najlepszego;305.398
2020;12;11;twenty one pilots ; The Judge;297.768
2020;12;11;The Strokes ; Bad Decisions;293.36
2020;12;11;David Bowie ; Moonage Daydream (2012 Remaster);280.533
2020;12;11;Czerwone Gitary ; Dzien Jeden W Roku;277.357
2020;12;11;David Bowie ; Rebel Rebel;274.749
2020;12;11;Catfish and the Bottlemen ; Postpone;245.533
2020;12;11;Daryl Hall & John Oates ; Jingle Bell Rock (Daryl's Version);244.72
2020;12;11;Frank Sinatra ; Jingle Bells;238.812
2020;12;11;Daria Zawiałow ; Nie Dobiję Się Do Ciebie;222.12
2020;12;11;Tame Impala ; The Less I Know the Better;218.88
2020;12;11;The Dumplings ; Raj;218.6
2020;12;11;David Bowie ; Suffragette City;207.093
2020;12;11;The Fratellis ; Medusa in Chains;193.359
2020;12;11;The Strokes ; Someday;183.573
2020;12;11;The Last Shadow Puppets ; Used To Be My Girl;175.41
2020;12;11;Catfish and the Bottlemen ; Fallout;110.616
2020;12;11;Arctic Monkeys ; That's Where You're Wrong;93.294
2020;12;11;Mariah Carey ; All I Want for Christmas Is You;0
2020;12;11;Wham! ; Last Christmas;0
2020;12;12;BTS ; Blue & Grey;254.95
2020;12;12;Ricky Montgomery ; Line Without a Hook;249.587
2020;12;12;BTS ; Inner Child;233.266
2020;12;12;Grimes ; Oblivion;220.329
2020;12;12;BØRNS ; Electric Love;219.79
2020;12;12;BTS ; Louder than bombs;217.404
2020;12;12;MARINA ; Man's World;208.267
2020;12;12;Halsey ; Gasoline;199.593
2020;12;12;Popkultura ; Emigracja;172.099
2020;12;12;Caleb Hyles ; Discord (The Living Tombstone Remix);137.77
2020;12;12;Lil Tracy ; Beautiful Nightmare;60.805
2020;12;12;Daria Zawiałow ; Nie Dobiję Się Do Ciebie;56.018
2020;12;12;Lorde ; Ribs;0
2020;12;12;Sleeping At Last ; Touch;0
2020;12;13;Sia ; Snowman;2579.509
2020;12;13;Ricky Montgomery ; Line Without a Hook;499.174
2020;12;13;MARINA ; Man's World;473.21
2020;12;13;BTS ; Inner Child;466.532
2020;12;13;Gwen Stefani ; Bubble Pop Electric (feat. Johnny Vulture);444.72
2020;12;13;Harry Styles ; Sunflower, Vol. 6;443.674
2020;12;13;BTS ; Louder than bombs;434.808
2020;12;13;James Arthur ; Train Wreck;417.728
2020;12;13;Jack Stauber ; Buttercup;416.052
2020;12;13;BØRNS ; Electric Love;400.214
2020;12;13;HWASA ; Maria;381.912
2020;12;13;Popkultura ; Emigracja;381.014
2020;12;13;Clairo ; Sofia;376.774
2020;12;13;sanah ; Melodia;368.05
2020;12;13;Olivia Newton;John - Hopelessly Devoted to You;366
2020;12;13;Melanie Martinez ; Test Me;349.93
2020;12;13;Flatsound ; My Heart Goes Bum Bum Bum;342.524
2020;12;13;AJJ ; Body Terror Song;315.2
2020;12;13;Nirvana ; Smells Like Teen Spirit;301.096
2020;12;13;twenty one pilots ; The Judge;297.768
2020;12;13;Jack Stauber ; Oh Klahoma;292.91
2020;12;13;Lana Del Rey ; Born to Die;286.253
2020;12;13;Lana Del Rey ; Off to the Races;276.906
2020;12;13;Caleb Hyles ; Discord (The Living Tombstone Remix);275.54
2020;12;13;Green Day ; Boulevard of Broken Dreams;260.936
2020;12;13;Nancy Sinatra & Lee Hazlewood ; Summer Wine;256.212
2020;12;13;BTS ; Blue & Grey;254.95
2020;12;13;Grimes ; Oblivion;251.267
2020;12;13;The Living Tombstone ; My Ordinary Life;230.895
2020;12;13;Paramore ; All I Wanted;229.324
2020;12;13;Lana Del Rey ; Is This Happiness;224.862
2020;12;13;Popkultura ; Na Czarno;224.433
2020;12;13;Daria Zawiałow ; Nie Dobiję Się Do Ciebie;222.12
2020;12;13;Green Day ; Say Goodbye;219.347
2020;12;13;Avril Lavigne ; Girlfriend;217.154
2020;12;13;Carson James Argenna ; Soulmate Song;211.083
2020;12;13;Popkultura ; SOS Warszawa;209.413
2020;12;13;Pavement ; Harness Your Hopes (B-side);206.947
2020;12;13;HEIZE ; You, Clouds, Rain (feat. Shin Yong Jae);205.312
2020;12;13;Halsey ; Gasoline;199.593
2020;12;13;Mother Mother ; Oh Ana;197.08
2020;12;13;Tame Impala ; Feels Like We Only Go Backwards;192.96
2020;12;13;Lil Tracy ; Beautiful Nightmare;185.886
2020;12;13;Fousheé ; Deep End;141.224
2020;12;13;Lana Del Rey ; Million Dollar Man;116.768
2020;12;13;CORPSE & Savage Ga$p ; E-Girls Are Ruining My Life!;105.177
2020;12;13;HyunA ; 잘나가서 그래 (feat. 정일훈);95.183
2020;12;13;Lana Del Rey ; Happiness is a butterfly;0
2020;12;13;Hozier ; Cherry Wine;0
2020;12;13;Lana Del Rey ; Ultraviolence;0
2020;12;14;Green Day ; Say Goodbye;658.041
2020;12;14;Olivia Newton;John - Hopelessly Devoted to You;549
2020;12;14;Melanie Martinez ; Test Me;524.895
2020;12;14;Green Day ; Boulevard of Broken Dreams;521.872
2020;12;14;Flatsound ; My Heart Goes Bum Bum Bum;513.786
2020;12;14;Nancy Sinatra & Lee Hazlewood ; Summer Wine;512.424
2020;12;14;Grimes ; Oblivion;501.732
2020;12;14;Ricky Montgomery ; Line Without a Hook;499.174
2020;12;14;Sia ; Snowman;497.721
2020;12;14;BTS ; Louder than bombs;476.428
2020;12;14;BTS ; Inner Child;466.532
2020;12;14;The Living Tombstone ; My Ordinary Life;461.79
2020;12;14;Paramore ; All I Wanted;458.648
2020;12;14;Fousheé ; Deep End;423.672
2020;12;14;James Arthur ; Train Wreck;417.728
2020;12;14;Halsey ; Gasoline;399.186
2020;12;14;Mother Mother ; Oh Ana;394.16
2020;12;14;Clairo ; Sofia;376.774
2020;12;14;sanah ; Melodia;368.05
2020;12;14;Lady Pank ; Wciąż bardziej obcy;330.467
2020;12;14;Pavement ; Harness Your Hopes (B-side);326.362
2020;12;14;AJJ ; Body Terror Song;315.2
2020;12;14;twenty one pilots ; The Judge;297.768
2020;12;14;BTS ; Blue & Grey;254.95
2020;12;14;Lady Pank ; Strach się bać;243.787
2020;12;14;Hozier ; Cherry Wine;240.147
2020;12;14;Popkultura ; Emigracja;239.599
2020;12;14;Lana Del Rey ; Bel Air;235.902
2020;12;14;Popkultura ; Na Czarno;224.433
2020;12;14;Perfect ; Niewiele Ci Mogę Dać;223.214
2020;12;14;Gwen Stefani ; Bubble Pop Electric (feat. Johnny Vulture);222.36
2020;12;14;Daria Zawiałow ; Nie Dobiję Się Do Ciebie;222.12
2020;12;14;BØRNS ; Electric Love;219.79
2020;12;14;Wilki ; Bohema;218.933
2020;12;14;Avril Lavigne ; Girlfriend;217.154
2020;12;14;Perfect ; Kołysanka Dla Nieznajomej;217.147
2020;12;14;Brathanki ; Czerwone Korale;212.24
2020;12;14;Carson James Argenna ; Soulmate Song;211.083
2020;12;14;CORPSE & Savage Ga$p ; E-Girls Are Ruining My Life!;210.354
2020;12;14;Jeden Osiem L ; Jak Zapomnieć;209.04
2020;12;14;Jack Stauber ; Buttercup;208.026
2020;12;14;HWASA ; Maria;199.027
2020;12;14;Tame Impala ; Feels Like We Only Go Backwards;192.96
2020;12;14;Marek Grechuta ; Dni, Których Nie Znamy;188.74
2020;12;14;Ewelina Flinta & Łukasz Zagrobelny ; Nie Kłam Że Mnie Kochasz;186.027
2020;12;14;Lady Pank ; Moje kilimandżaro;173.457
2020;12;14;Maryla Rodowicz ; Niech Żyje Bal;163.493
2020;12;14;Hey ; Teksanski;161.76
2020;12;14;Niemen ; Sen o Warszawie;157.88
2020;12;14;Lady Pank ; Na co komu dziś;132.085
2020;12;14;Lil Tracy ; Beautiful Nightmare;36.21
2020;12;14;Caleb Hyles ; Discord (The Living Tombstone Remix);30.822
2020;12;14;Dżem ; Wehikul Czasu - To Bylby Cud (2003 Remaster);0
2020;12;14;Dżem ; Czerwony Jak Cegla (2003 Remaster);0
2020;12;14;Lady Pank ; Kryzysowa narzeczona;0
2020;12;14;Kobranocka ; Kocham cię jak irlandię;0
2020;12;14;Yugopolis & Pawel Kukiz ; Miasto Budzi Się;0
2020;12;14;Kombii ; Pokolenie;0
2020;12;14;Lady Pank ; Zamki na piasku;0
2020;12;14;Wilki ; Baśka;0
2020;12;14;Zakopower ; Boso;0
2020;12;14;Jack Stauber ; Oh Klahoma;0
2020;12;14;Lombard ; Szklana pogoda;0
2020;12;14;Lombard ; Przeżyj to sam;0
2020;12;14;Lady Pank ; Mała lady punk;0
2020;12;14;HEIZE ; You, Clouds, Rain (feat. Shin Yong Jae);0
2020;12;14;Lady Pank ; Tacy sami;0
2020;12;14;Kult ; Gdy Nie Ma Dzieci;0
2020;12;14;Lady Pank ; Fabryka małp;0
2020;12;14;Stanisław Soyka ; Uciekaj moje serce;0
2020;12;14;Kamil Bednarek ; Chwile jak Te;0
2020;12;14;Dżem ; Whisky (2003 Remaster);0
2020;12;14;HyunA ; 잘나가서 그래 (feat. 정일훈);0
2020;12;14;Perfect ; Autobiografia;0
2020;12;14;Kancelarya ; Zabiorę Cię;0
2020;12;15;Harry Styles ; Fine Line;377.909
2020;12;15;Harry Styles ; She;362.652
2020;12;15;Green Day ; Boulevard of Broken Dreams;260.936
2020;12;15;Grimes ; Oblivion;251.267
2020;12;15;Harry Styles ; Falling;240.139
2020;12;15;Harry Styles ; Sunflower, Vol. 6;221.837
2020;12;15;Harry Styles ; Golden;208.917
2020;12;15;Harry Styles ; Treat People With Kindness;197.34
2020;12;15;Clairo ; Sofia;188.387
2020;12;15;Sia ; Snowman;165.907
2020;12;15;CORPSE & Savage Ga$p ; E-Girls Are Ruining My Life!;105.177
2020;12;15;Harry Styles ; Canyon Moon;74.356
2020;12;15;Fousheé ; Deep End;0
2020;12;16;Lana Del Rey ; Let Me Love You Like a Woman;1455.982
2020;12;16;Lana Del Rey ; Heroin;1065.552
2020;12;16;Lana Del Rey ; Get Free;1002.882
2020;12;16;Lana Del Rey ; Change;963.603
2020;12;16;Lana Del Rey ; Tomorrow Never Came (feat. Sean Ono Lennon);922.62
2020;12;16;Lana Del Rey ; God Bless America - And All the Beautiful Women In It;829.311
2020;12;16;Lana Del Rey ; When the World Was at War We Kept Dancing;826.851
2020;12;16;Lana Del Rey ; Coachella - Woodstock In My Mind;775.194
2020;12;16;Lana Del Rey ; In My Feelings;716.157
2020;12;16;Lana Del Rey ; Summer Bummer (feat. A$AP Rocky & Playboi Carti);621.212
2020;12;16;Lana Del Rey ; 13 Beaches;591.138
2020;12;16;Lana Del Rey ; Love;545.486
2020;12;16;Lana Del Rey ; Lust for Life (feat. The Weeknd);528.132
2020;12;16;Lana Del Rey ; Groupie Love (feat. A$AP Rocky);528.076
2020;12;16;Lana Del Rey ; Beautiful People Beautiful Problems (feat. Stevie Nicks);507.064
2020;12;16;Lana Del Rey ; Cherry;361.804
2020;12;16;Lana Del Rey ; White Mustang;329.42
2020;12;16;Lana Del Rey ; The greatest;300.361
2020;12;16;Cigarettes After Sex ; Heavenly;286.773
2020;12;16;Lana Del Rey ; Mariners Apartment Complex;247.15
2020;12;16;Gang of Youths ; Achilles Come Down;234.765
2020;12;16;Lana Del Rey ; How to disappear;228.071
2020;12;16;Taylor Swift ; willow;153.732
2020;12;16;Cigarettes After Sex ; Don't Let Me Go;0
2020;12;17;Lana Del Rey ; Love;532.532
2020;12;17;Billie Eilish ; i love you;291.796
